"time","symbol","CCI"
2021-07-20,"bidu",-41.6878
2021-07-19,"bidu",-42.585
2021-07-16,"bidu",-32.3047
2021-07-15,"bidu",-26.5337
2021-07-14,"bidu",-28.9286
2021-07-13,"bidu",-24.6123
2021-07-12,"bidu",-31.8611
2021-07-09,"bidu",-30.66
2021-07-08,"bidu",-37.8718
2021-07-07,"bidu",-22.437
2021-07-06,"bidu",-15.967
2021-07-02,"bidu",-0.7034
2021-07-01,"bidu",6.518
2021-06-30,"bidu",11.405
2021-06-29,"bidu",13.4307
2021-06-28,"bidu",13.6743
2021-06-25,"bidu",7.2585
2021-06-24,"bidu",-3.3545
2021-06-23,"bidu",-8.0089
2021-06-22,"bidu",-12.3129
2021-06-21,"bidu",-14.9591
2021-06-18,"bidu",-13.1917
2021-06-17,"bidu",-12.8591
2021-06-16,"bidu",-13.8451
2021-06-15,"bidu",-8.8162
2021-06-14,"bidu",-6.1199
2021-06-11,"bidu",-6.5204
2021-06-10,"bidu",-4.7199
2021-06-09,"bidu",-7.1811
2021-06-08,"bidu",-4.7828
2021-06-07,"bidu",-2.4509
2021-06-04,"bidu",0.9524
2021-06-03,"bidu",0.0035
2021-06-02,"bidu",10.9292
2021-06-01,"bidu",14.9978
2021-05-28,"bidu",7.5723
2021-05-27,"bidu",5.8788
2021-05-26,"bidu",7.2207
2021-05-25,"bidu",6.0059
2021-05-24,"bidu",0.6016
2021-05-21,"bidu",3.4407
2021-05-20,"bidu",5.7665
2021-05-19,"bidu",0.2314
2021-05-18,"bidu",5.0893
2021-05-17,"bidu",2.5475
2021-05-14,"bidu",-3.3213
2021-05-13,"bidu",-5.1444
2021-05-12,"bidu",-0.4325
2021-05-11,"bidu",0.0111
2021-05-10,"bidu",0.2793
2021-05-07,"bidu",10.0705
2021-05-06,"bidu",10.2202
2021-05-05,"bidu",16.5569
2021-05-04,"bidu",22.1372
2021-05-03,"bidu",28.4972
2021-04-30,"bidu",33.8498
2021-04-29,"bidu",37.2498
2021-04-28,"bidu",41.1285
2021-04-27,"bidu",43.0033
2021-04-26,"bidu",41.8894
2021-04-23,"bidu",46.6666
2021-04-22,"bidu",42.1137
2021-04-21,"bidu",37.4273
2021-04-20,"bidu",33.3573
2021-04-19,"bidu",38.9384
2021-04-16,"bidu",40.1131
2021-04-15,"bidu",39.9552
2021-04-14,"bidu",47.5583
2021-04-13,"bidu",43.121
2021-04-12,"bidu",44.9035
2021-04-09,"bidu",51.9279
2021-04-08,"bidu",58.7239
2021-04-07,"bidu",56.1829
2021-04-06,"bidu",59.8853
2021-04-05,"bidu",54.8961
2021-04-01,"bidu",55.9128
2021-03-31,"bidu",52.8805
2021-03-30,"bidu",51.2818
2021-03-29,"bidu",39.3988
2021-03-26,"bidu",30.3841
2021-03-25,"bidu",49.7491
2021-03-24,"bidu",88.8605
2021-03-23,"bidu",105.5286
2021-03-22,"bidu",113.4264
2021-03-19,"bidu",109.9034
2021-03-18,"bidu",121.2321
2021-03-17,"bidu",127.9789
2021-03-16,"bidu",127.1278
2021-03-15,"bidu",125.9614
2021-03-12,"bidu",125.1361
2021-03-11,"bidu",135.0336
2021-03-10,"bidu",123.6524
2021-03-09,"bidu",126.6918
2021-03-08,"bidu",102.2015
2021-03-05,"bidu",126.7952
2021-03-04,"bidu",141.2571
2021-03-03,"bidu",175.0889
2021-03-02,"bidu",199.4992
2021-03-01,"bidu",198.1356
2021-02-26,"bidu",185.2445
2021-02-25,"bidu",209.2639
2021-02-24,"bidu",227.6267
2021-02-23,"bidu",244.6768
2021-02-22,"bidu",289.6296
2021-02-19,"bidu",289.2019
2021-02-18,"bidu",242.6958
2021-02-17,"bidu",280.1062
2021-02-16,"bidu",309.5334
2021-02-12,"bidu",298.6577
2021-02-11,"bidu",305.8396
2021-02-10,"bidu",318.6392
2021-02-09,"bidu",301.357
2021-02-08,"bidu",280.1527
2021-02-05,"bidu",266.2152
2021-02-04,"bidu",257.7937
2021-02-03,"bidu",251.0024
2021-02-02,"bidu",250.9104
2021-02-01,"bidu",240.7289
2021-01-29,"bidu",238.9119
2021-01-28,"bidu",255.3123
2021-01-27,"bidu",258.5832
2021-01-26,"bidu",299.1026
2021-01-25,"bidu",316.5215
2021-01-22,"bidu",333.209
2021-01-21,"bidu",349.7385
2021-01-20,"bidu",376.8295
2021-01-19,"bidu",369.0844
2021-01-15,"bidu",354.9588
2021-01-14,"bidu",390.7097
2021-01-13,"bidu",365.4276
2021-01-12,"bidu",373.1643
2021-01-11,"bidu",365.5974
2021-01-08,"bidu",395.4196
2021-01-07,"bidu",316.1062
2021-01-06,"bidu",320.3828
2021-01-05,"bidu",362.3849
2021-01-04,"bidu",394.1211
2020-12-31,"bidu",401.9349
2020-12-30,"bidu",390.8087
2020-12-29,"bidu",325.6731
2020-12-28,"bidu",322.9733
2020-12-24,"bidu",317.4763
2020-12-23,"bidu",325.6543
2020-12-22,"bidu",339.6091
2020-12-21,"bidu",357.65
2020-12-18,"bidu",363.1641
2020-12-17,"bidu",349.4429
2020-12-16,"bidu",372.9159
2020-12-15,"bidu",318.49
2020-12-14,"bidu",241.3463
2020-12-11,"bidu",226.4743
2020-12-10,"bidu",205.7939
2020-12-09,"bidu",183.6297
2020-12-08,"bidu",149.0817
2020-12-07,"bidu",143.9511
2020-12-04,"bidu",149.32
2020-12-03,"bidu",145.3401
2020-12-02,"bidu",136.7575
2020-12-01,"bidu",124.6755
2020-11-30,"bidu",112.2436
2020-11-27,"bidu",114.5835
2020-11-25,"bidu",95.2477
2020-11-24,"bidu",90.6932
2020-11-23,"bidu",90.8639
2020-11-20,"bidu",106.2558
2020-11-19,"bidu",107.9139
2020-11-18,"bidu",148.4074
2020-11-17,"bidu",147.6204
2020-11-16,"bidu",177.6632
2020-11-13,"bidu",154.5891
2020-11-12,"bidu",151.6867
2020-11-11,"bidu",146.6067
2020-11-10,"bidu",153.2946
2020-11-09,"bidu",166.264
2020-11-06,"bidu",158.8708
2020-11-05,"bidu",159.4175
2020-11-04,"bidu",137.6164
2020-11-03,"bidu",97.1084
2020-11-02,"bidu",106.6438
2020-10-30,"bidu",89.9288
2020-10-29,"bidu",85.5858
2020-10-28,"bidu",77.343
2020-10-27,"bidu",98.7998
2020-10-26,"bidu",92.1461
2020-10-23,"bidu",90.2885
2020-10-22,"bidu",89.9788
2020-10-21,"bidu",98.8625
2020-10-20,"bidu",73.1973
2020-10-19,"bidu",75.0394
2020-10-16,"bidu",79.01
2020-10-15,"bidu",80.5946
2020-10-14,"bidu",96.9268
2020-10-13,"bidu",55.2248
2020-10-12,"bidu",60.2846
2020-10-09,"bidu",52.8199
2020-10-08,"bidu",55.9528
2020-10-07,"bidu",49.4934
2020-10-06,"bidu",44.249
2020-10-05,"bidu",41.8355
2020-10-02,"bidu",40.3724
2020-10-01,"bidu",50.541
2020-09-30,"bidu",49.5412
2020-09-29,"bidu",34.0816
2020-09-28,"bidu",45.4275
2020-09-25,"bidu",30.3159
2020-09-24,"bidu",29.9278
2020-09-23,"bidu",37.2181
2020-09-22,"bidu",37.6411
2020-09-21,"bidu",32.7763
2020-09-18,"bidu",38.7613
2020-09-17,"bidu",38.7891
2020-09-16,"bidu",50.5071
2020-09-15,"bidu",38.0013
2020-09-14,"bidu",26.3535
2020-09-11,"bidu",18.2456
2020-09-10,"bidu",8.2177
2020-09-09,"bidu",11.5206
2020-09-08,"bidu",6.8823
2020-09-04,"bidu",26.9057
2020-09-03,"bidu",26.1648
2020-09-02,"bidu",50.1342
2020-09-01,"bidu",54.7998
2020-08-31,"bidu",50.6756
2020-08-28,"bidu",67.3125
2020-08-27,"bidu",60.8414
2020-08-26,"bidu",56.6348
2020-08-25,"bidu",45.4131
2020-08-24,"bidu",38.1002
2020-08-21,"bidu",32.5457
2020-08-20,"bidu",35.1514
2020-08-19,"bidu",34.8652
2020-08-18,"bidu",48.6753
2020-08-17,"bidu",32.3067
2020-08-14,"bidu",1.437
2020-08-13,"bidu",51.4865
2020-08-12,"bidu",61.5538
2020-08-11,"bidu",55.1983
2020-08-10,"bidu",55.5627
2020-08-07,"bidu",45.0248
2020-08-06,"bidu",52.8631
2020-08-05,"bidu",59.8859
2020-08-04,"bidu",51.914
2020-08-03,"bidu",26.5906
2020-07-31,"bidu",17.774
2020-07-30,"bidu",14.4718
2020-07-29,"bidu",19.208
2020-07-28,"bidu",0.3435
2020-07-27,"bidu",4.2044
2020-07-24,"bidu",15.7895
2020-07-23,"bidu",33.0071
2020-07-22,"bidu",41.7042
2020-07-21,"bidu",56.8809
2020-07-20,"bidu",51.0313
2020-07-17,"bidu",47.2976
2020-07-16,"bidu",44.5893
2020-07-15,"bidu",60.4699
2020-07-14,"bidu",57.3357
2020-07-13,"bidu",86.7406
2020-07-10,"bidu",98.4729
2020-07-09,"bidu",105.2585
2020-07-08,"bidu",90.2636
2020-07-07,"bidu",87.303
2020-07-06,"bidu",100.6403
2020-07-02,"bidu",56.3631
2020-07-01,"bidu",38.4501
2020-06-30,"bidu",38.9272
2020-06-29,"bidu",41.5373
2020-06-26,"bidu",52.6475
2020-06-25,"bidu",53.4933
2020-06-24,"bidu",45.8575
2020-06-23,"bidu",58.3137
2020-06-22,"bidu",52.3167
2020-06-19,"bidu",61.8305
2020-06-18,"bidu",56.9828
2020-06-17,"bidu",54.9383
2020-06-16,"bidu",68.076
2020-06-15,"bidu",17.3648
2020-06-12,"bidu",18.1121
2020-06-11,"bidu",-1.8557
2020-06-10,"bidu",26.5671
2020-06-09,"bidu",18.347
2020-06-08,"bidu",26.6055
2020-06-05,"bidu",7.528
2020-06-04,"bidu",-11.597
2020-06-03,"bidu",-7.1641
2020-06-02,"bidu",-26.9574
2020-06-01,"bidu",-30.2581
2020-05-29,"bidu",-39.4494
2020-05-28,"bidu",-33.364
2020-05-27,"bidu",-24.8161
2020-05-26,"bidu",-24.8147
2020-05-22,"bidu",-41.5865
2020-05-21,"bidu",-14.208
2020-05-20,"bidu",-13.6429
2020-05-19,"bidu",7.8675
2020-05-18,"bidu",-34.0856
2020-05-15,"bidu",-76.3597
2020-05-14,"bidu",-99.1172
2020-05-13,"bidu",-89.8153
2020-05-12,"bidu",-78.7415
2020-05-11,"bidu",-72.7998
2020-05-08,"bidu",-73.2011
2020-05-07,"bidu",-82.5645
2020-05-06,"bidu",-90.5111
2020-05-05,"bidu",-94.552
2020-05-04,"bidu",-104.4664
2020-05-01,"bidu",-97.3908
2020-04-30,"bidu",-70.684
2020-04-29,"bidu",-83.3178
2020-04-28,"bidu",-87.4139
2020-04-27,"bidu",-74.5187
2020-04-24,"bidu",-73.3841
2020-04-23,"bidu",-76.7994
2020-04-22,"bidu",-65.6527
2020-04-21,"bidu",-75.7944
2020-04-20,"bidu",-49.6711
2020-04-17,"bidu",-55.1256
2020-04-16,"bidu",-71.7349
2020-04-15,"bidu",-85.5754
2020-04-14,"bidu",-77.3401
2020-04-13,"bidu",-93.393
2020-04-09,"bidu",-95.5715
2020-04-08,"bidu",-107.1924
2020-04-07,"bidu",-67.2986
2020-04-06,"bidu",-76.1234
2020-04-03,"bidu",-104.4825
2020-04-02,"bidu",-97.3118
2020-04-01,"bidu",-100.5254
2020-03-31,"bidu",-84.1809
2020-03-30,"bidu",-106.923
2020-03-27,"bidu",-111.6225
2020-03-26,"bidu",-94.0026
2020-03-25,"bidu",-112.0715
2020-03-24,"bidu",-121.59
2020-03-23,"bidu",-170.1278
2020-03-20,"bidu",-172.5213
2020-03-19,"bidu",-186.5829
2020-03-18,"bidu",-203.4342
2020-03-17,"bidu",-182.8642
2020-03-16,"bidu",-167.1794
2020-03-13,"bidu",-110.4243
2020-03-12,"bidu",-115.6269
2020-03-11,"bidu",-49.3782
2020-03-10,"bidu",-39.4704
2020-03-09,"bidu",-61.6741
2020-03-06,"bidu",-10.1545
2020-03-05,"bidu",22.3646
2020-03-04,"bidu",37.5289
2020-03-03,"bidu",22.1605
2020-03-02,"bidu",33.1293
2020-02-28,"bidu",16.6215
2020-02-27,"bidu",33.8293
2020-02-26,"bidu",52.8211
2020-02-25,"bidu",59.4147
2020-02-24,"bidu",54.7589
2020-02-21,"bidu",82.6245
2020-02-20,"bidu",102.1975
2020-02-19,"bidu",108.8103
2020-02-18,"bidu",99.7188
2020-02-14,"bidu",103.064
2020-02-13,"bidu",100.7203
2020-02-12,"bidu",109.5981
2020-02-11,"bidu",93.5705
2020-02-10,"bidu",69.6172
2020-02-07,"bidu",68.1723
2020-02-06,"bidu",74.2223
2020-02-05,"bidu",67.4021
2020-02-04,"bidu",69.6711
2020-02-03,"bidu",56.8448
2020-01-31,"bidu",18.9543
2020-01-30,"bidu",24.9721
2020-01-29,"bidu",33.6682
2020-01-28,"bidu",32.3696
2020-01-27,"bidu",21.0367
2020-01-24,"bidu",45.7904
2020-01-23,"bidu",53.6703
2020-01-22,"bidu",63.4691
2020-01-21,"bidu",64.1672
2020-01-17,"bidu",73.5381
2020-01-16,"bidu",74.3319
2020-01-15,"bidu",70.1963
2020-01-14,"bidu",70.4001
2020-01-13,"bidu",83.4372
2020-01-10,"bidu",80.7562
2020-01-09,"bidu",71.1067
2020-01-08,"bidu",56.5932
2020-01-07,"bidu",54.0358
2020-01-06,"bidu",45.0774
2020-01-03,"bidu",43.2686
2020-01-02,"bidu",43.9221
2021-08-13,"nio",-43.5143
2021-08-12,"nio",-25.1315
2021-08-11,"nio",-9.4936
2021-08-10,"nio",0.7374
2021-08-09,"nio",0.5483
2021-08-06,"nio",-3.2548
2021-08-05,"nio",7.7947
2021-08-04,"nio",6.9833
2021-08-03,"nio",3.1557
2021-08-02,"nio",13.672
2021-07-30,"nio",-4.3108
2021-07-29,"nio",-16.0417
2021-07-28,"nio",-27.7653
2021-07-27,"nio",-33.9363
2021-07-26,"nio",-4.7403
2021-07-23,"nio",-0.4433
2021-07-22,"nio",25.3334
2021-07-21,"nio",23.7623
2021-07-20,"nio",2.9258
2021-07-19,"nio",-6.6054
2021-07-16,"nio",0.5806
2021-07-15,"nio",6.0164
2021-07-14,"nio",6.3286
2021-07-13,"nio",23.8572
2021-07-12,"nio",27.3234
2021-07-09,"nio",26.3369
2021-07-08,"nio",20.2612
2021-07-07,"nio",41.6255
2021-07-06,"nio",65.5532
2021-07-02,"nio",64.0546
2021-07-01,"nio",79.8568
2021-06-30,"nio",83.751
2021-06-29,"nio",63.8087
2021-06-28,"nio",52.0749
2021-06-25,"nio",31.0375
2021-06-24,"nio",35.103
2021-06-23,"nio",32.6037
2021-06-22,"nio",29.5368
2021-06-21,"nio",39.8938
2021-06-18,"nio",48.1973
2021-06-17,"nio",44.3582
2021-06-16,"nio",30.9441
2021-06-15,"nio",37.6054
2021-06-14,"nio",44.535
2021-06-11,"nio",34.5637
2021-06-10,"nio",21.0157
2021-06-09,"nio",25.1275
2021-06-08,"nio",28.7411
2021-06-07,"nio",24.542
2021-06-04,"nio",17.5247
2021-06-03,"nio",14.3382
2021-06-02,"nio",17.9615
2021-06-01,"nio",18.0894
2021-05-28,"nio",2.1528
2021-05-27,"nio",-0.075
2021-05-26,"nio",-5.6142
2021-05-25,"nio",-9.8059
2021-05-24,"nio",-15.7512
2021-05-21,"nio",-21.1839
2021-05-20,"nio",-20.8315
2021-05-19,"nio",-25.6507
2021-05-18,"nio",-19.7693
2021-05-17,"nio",-21.6157
2021-05-14,"nio",-24.6973
2021-05-13,"nio",-28.3921
2021-05-12,"nio",-16.6626
2021-05-11,"nio",-15.4554
2021-05-10,"nio",-9.6158
2021-05-07,"nio",1.8342
2021-05-06,"nio",0.5458
2021-05-05,"nio",6.6449
2021-05-04,"nio",7.9782
2021-05-03,"nio",18.7744
2021-04-30,"nio",16.1577
2021-04-29,"nio",17.9629
2021-04-28,"nio",25.5383
2021-04-27,"nio",28.861
2021-04-26,"nio",31.4527
2021-04-23,"nio",24.1544
2021-04-22,"nio",19.3963
2021-04-21,"nio",12.8512
2021-04-20,"nio",8.1917
2021-04-19,"nio",7.2018
2021-04-16,"nio",3.2393
2021-04-15,"nio",4.726
2021-04-14,"nio",14.0526
2021-04-13,"nio",16.5686
2021-04-12,"nio",13.348
2021-04-09,"nio",16.2009
2021-04-08,"nio",19.4038
2021-04-07,"nio",18.0883
2021-04-06,"nio",25.319
2021-04-05,"nio",25.6466
2021-04-01,"nio",29.3598
2021-03-31,"nio",22.5214
2021-03-30,"nio",15.3614
2021-03-29,"nio",11.4008
2021-03-26,"nio",11.8275
2021-03-25,"nio",19.7175
2021-03-24,"nio",23.679
2021-03-23,"nio",38.1081
2021-03-22,"nio",45.0327
2021-03-19,"nio",41.7807
2021-03-18,"nio",42.539
2021-03-17,"nio",48.0612
2021-03-16,"nio",50.4922
2021-03-15,"nio",55.1433
2021-03-12,"nio",53.803
2021-03-11,"nio",55.659
2021-03-10,"nio",45.7714
2021-03-09,"nio",37.5129
2021-03-08,"nio",24.7799
2021-03-05,"nio",25.6825
2021-03-04,"nio",38.1753
2021-03-03,"nio",49.4276
2021-03-02,"nio",56.8598
2021-03-01,"nio",76.1983
2021-02-26,"nio",65.1526
2021-02-25,"nio",73.9552
2021-02-24,"nio",83.7472
2021-02-23,"nio",70.5327
2021-02-22,"nio",90.4788
2021-02-19,"nio",104.0455
2021-02-18,"nio",103.1597
2021-02-17,"nio",114.5544
2021-02-16,"nio",127.4053
2021-02-12,"nio",129.2072
2021-02-11,"nio",135.1934
2021-02-10,"nio",141.2431
2021-02-09,"nio",140.788
2021-02-08,"nio",130.4597
2021-02-05,"nio",126.9139
2021-02-04,"nio",133.2018
2021-02-03,"nio",132.0601
2021-02-02,"nio",129.0426
2021-02-01,"nio",134.7337
2021-01-29,"nio",142.0259
2021-01-28,"nio",142.7962
2021-01-27,"nio",146.0463
2021-01-26,"nio",157.3065
2021-01-25,"nio",164.9298
2021-01-22,"nio",167.5429
2021-01-21,"nio",156.6349
2021-01-20,"nio",161.4265
2021-01-19,"nio",164.4098
2021-01-15,"nio",165.0475
2021-01-14,"nio",186.7259
2021-01-13,"nio",196.6066
2021-01-12,"nio",198.6892
2021-01-11,"nio",211.6413
2021-01-08,"nio",187.4134
2021-01-07,"nio",169.9378
2021-01-06,"nio",162.4587
2021-01-05,"nio",169.7028
2021-01-04,"nio",175.1151
2020-12-31,"nio",158.2536
2020-12-30,"nio",153.0447
2020-12-29,"nio",141.6997
2020-12-28,"nio",143.8273
2020-12-24,"nio",152.7357
2020-12-23,"nio",160.587
2020-12-22,"nio",168.4093
2020-12-21,"nio",170.5024
2020-12-18,"nio",167.5369
2020-12-17,"nio",162.3877
2020-12-16,"nio",160.1124
2020-12-15,"nio",153.9497
2020-12-14,"nio",143.6591
2020-12-11,"nio",155.7302
2020-12-10,"nio",170.295
2020-12-09,"nio",176.3892
2020-12-08,"nio",192.9288
2020-12-07,"nio",183.2613
2020-12-04,"nio",178.7179
2020-12-03,"nio",202.3583
2020-12-02,"nio",196.5644
2020-12-01,"nio",216.5495
2020-11-30,"nio",247.6979
2020-11-27,"nio",274.8663
2020-11-25,"nio",270.4139
2020-11-24,"nio",290.306
2020-11-23,"nio",296.8321
2020-11-20,"nio",270.7959
2020-11-19,"nio",263.3593
2020-11-18,"nio",249.8882
2020-11-17,"nio",273.1891
2020-11-16,"nio",257.6429
2020-11-13,"nio",282.1287
2020-11-12,"nio",295.7252
2020-11-11,"nio",256.5355
2020-11-10,"nio",262.3396
2020-11-09,"nio",282.8141
2020-11-06,"nio",276.1163
2020-11-05,"nio",277.5637
2020-11-04,"nio",254.4293
2020-11-03,"nio",231.8664
2020-11-02,"nio",223.7011
2020-10-30,"nio",203.4333
2020-10-29,"nio",208.7369
2020-10-28,"nio",178.2373
2020-10-27,"nio",184.4152
2020-10-26,"nio",173.8628
2020-10-23,"nio",185.0245
2020-10-22,"nio",193.7697
2020-10-21,"nio",202.2048
2020-10-20,"nio",205.3053
2020-10-19,"nio",210.3163
2020-10-16,"nio",224.2971
2020-10-15,"nio",219.3208
2020-10-14,"nio",201.6714
2020-10-13,"nio",156.8712
2020-10-12,"nio",163.131
2020-10-09,"nio",162.0483
2020-10-08,"nio",167.9228
2020-10-07,"nio",166.9269
2020-10-06,"nio",166.5025
2020-10-05,"nio",175.8312
2020-10-02,"nio",177.8852
2020-10-01,"nio",183.4218
2020-09-30,"nio",187.661
2020-09-29,"nio",174.2258
2020-09-28,"nio",158.1955
2020-09-25,"nio",154.3038
2020-09-24,"nio",148.3506
2020-09-23,"nio",161.4748
2020-09-22,"nio",174.2386
2020-09-21,"nio",171.5738
2020-09-18,"nio",187.7951
2020-09-17,"nio",184.3824
2020-09-16,"nio",190.4301
2020-09-15,"nio",201.4383
2020-09-14,"nio",190.8215
2020-09-11,"nio",185.0279
2020-09-10,"nio",191.658
2020-09-09,"nio",198.8056
2020-09-08,"nio",186.393
2020-09-04,"nio",198.7071
2020-09-03,"nio",228.008
2020-09-02,"nio",249.7734
2020-09-01,"nio",256.091
2020-08-31,"nio",241.3433
2020-08-28,"nio",250.7769
2020-08-27,"nio",278.6302
2020-08-26,"nio",293.7685
2020-08-25,"nio",239.7891
2020-08-24,"nio",200.3402
2020-08-21,"nio",191.3423
2020-08-20,"nio",188.9983
2020-08-19,"nio",200.9395
2020-08-18,"nio",210.3634
2020-08-17,"nio",202.7611
2020-08-14,"nio",189.4524
2020-08-13,"nio",205.2697
2020-08-12,"nio",205.0867
2020-08-11,"nio",226.79
2020-08-10,"nio",241.6312
2020-08-07,"nio",231.887
2020-08-06,"nio",250.9953
2020-08-05,"nio",256.4323
2020-08-04,"nio",265.153
2020-08-03,"nio",257.8483
2020-07-31,"nio",231.4239
2020-07-30,"nio",248.3716
2020-07-29,"nio",266.0926
2020-07-28,"nio",255.22
2020-07-27,"nio",249.8736
2020-07-24,"nio",253.154
2020-07-23,"nio",284.8142
2020-07-22,"nio",299.4912
2020-07-21,"nio",335.5933
2020-07-20,"nio",322.3121
2020-07-17,"nio",288.9353
2020-07-16,"nio",365.0493
2020-07-15,"nio",403.9845
2020-07-14,"nio",425.496
2020-07-13,"nio",492.6418
2020-07-10,"nio",532.4424
2020-07-09,"nio",516.6642
2020-07-08,"nio",506.7925
2020-07-07,"nio",488.0512
2020-07-06,"nio",456.4386
2020-07-02,"nio",336.1648
2020-07-01,"nio",269.5679
2020-06-30,"nio",256.9838
2020-06-29,"nio",234.7002
2020-06-26,"nio",233.911
2020-06-25,"nio",238.4962
2020-06-24,"nio",235.9349
2020-06-23,"nio",278.8779
2020-06-22,"nio",300.2646
2020-06-19,"nio",296.8442
2020-06-18,"nio",283.9266
2020-06-17,"nio",268.853
2020-06-16,"nio",289.6612
2020-06-15,"nio",266.3083
2020-06-12,"nio",236.4952
2020-06-11,"nio",223.7997
2020-06-10,"nio",275.4044
2020-06-09,"nio",278.648
2020-06-08,"nio",242.97
2020-06-05,"nio",232.9879
2020-06-04,"nio",255.1736
2020-06-03,"nio",217.1385
2020-06-02,"nio",147.0877
2020-06-01,"nio",112.2705
2020-05-29,"nio",88.1914
2020-05-28,"nio",88.7057
2020-05-27,"nio",107.1397
2020-05-26,"nio",70.4874
2020-05-22,"nio",31.8203
2020-05-21,"nio",38.5834
2020-05-20,"nio",60.5051
2020-05-19,"nio",71.3374
2020-05-18,"nio",64.5204
2020-05-15,"nio",45.2801
2020-05-14,"nio",47.1187
2020-05-13,"nio",53.4198
2020-05-12,"nio",71.3512
2020-05-11,"nio",76.5012
2020-05-08,"nio",76.6468
2020-05-07,"nio",65.7229
2020-05-06,"nio",62.72
2020-05-05,"nio",41.4217
2020-05-04,"nio",33.1738
2020-05-01,"nio",28.3398
2020-04-30,"nio",55.6087
2020-04-29,"nio",77.1809
2020-04-28,"nio",39.7377
2020-04-27,"nio",22.7507
2020-04-24,"nio",6.8043
2020-04-23,"nio",17.6843
2020-04-22,"nio",16.7289
2020-04-21,"nio",15.3228
2020-04-20,"nio",25.8104
2020-04-17,"nio",29.9163
2020-04-16,"nio",34.5367
2020-04-15,"nio",16.775
2020-04-14,"nio",11.0838
2020-04-13,"nio",-4.8748
2020-04-09,"nio",-18.7096
2020-04-08,"nio",-14.6177
2020-04-07,"nio",-17.3259
2020-04-06,"nio",-40.2295
2020-04-03,"nio",-46.7721
2020-04-02,"nio",-47.63
2020-04-01,"nio",-22.5194
2020-03-31,"nio",-12.1107
2020-03-30,"nio",-15.0071
2020-03-27,"nio",-7.1462
2020-03-26,"nio",1.9627
2020-03-25,"nio",-11.1656
2020-03-24,"nio",-29.6136
2020-03-23,"nio",-56.2427
2020-03-20,"nio",-41.1119
2020-03-19,"nio",-48.5813
2020-03-18,"nio",-50.2737
2020-03-17,"nio",2.1093
2020-03-16,"nio",1.7342
2020-03-13,"nio",21.1887
2020-03-12,"nio",18.0539
2020-03-11,"nio",41.2873
2020-03-10,"nio",47.6539
2020-03-09,"nio",31.6473
2020-03-06,"nio",55.7601
2020-03-05,"nio",75.1113
2020-03-04,"nio",87.331
2020-03-03,"nio",102.0418
2020-03-02,"nio",100.7269
2020-02-28,"nio",98.2695
2020-02-27,"nio",104.2159
2020-02-26,"nio",133.3028
2020-02-25,"nio",147.3659
2020-02-24,"nio",80.5051
2020-02-21,"nio",101.1113
2020-02-20,"nio",111.1407
2020-02-19,"nio",92.0219
2020-02-18,"nio",76.5111
2020-02-14,"nio",76.1596
2020-02-13,"nio",86.3912
2020-02-12,"nio",94.3132
2020-02-11,"nio",80.9028
2020-02-10,"nio",68.4107
2020-02-07,"nio",72.1976
2020-02-06,"nio",96.0009
2020-02-05,"nio",110.2535
2020-02-04,"nio",120.0168
2020-02-03,"nio",73.406
2020-01-31,"nio",67.2949
2020-01-30,"nio",93.4461
2020-01-29,"nio",96.8608
2020-01-28,"nio",93.0803
2020-01-27,"nio",83.8979
2020-01-24,"nio",137.3113
2020-01-23,"nio",135.4793
2020-01-22,"nio",160.0148
2020-01-21,"nio",155.595
2020-01-17,"nio",124.7559
2020-01-16,"nio",93.4175
2020-01-15,"nio",94.5662
2020-01-14,"nio",52.5424
2020-01-13,"nio",45.3905
2020-01-10,"nio",32.594
2020-01-09,"nio",28.7806
2020-01-08,"nio",18.8937
2020-01-07,"nio",22.0736
2020-01-06,"nio",55.022
2020-01-03,"nio",44.7277
2020-01-02,"nio",48.5924
2021-08-13,"ntes",-109.3645
2021-08-12,"ntes",-100.4145
2021-08-11,"ntes",-92.9596
2021-08-10,"ntes",-96.5102
2021-08-09,"ntes",-100.5292
2021-08-06,"ntes",-129.066
2021-08-05,"ntes",-122.9441
2021-08-04,"ntes",-81.9169
2021-08-03,"ntes",-80.4672
2021-08-02,"ntes",-2.6932
2021-07-30,"ntes",-22.4884
2021-07-29,"ntes",-28.7038
2021-07-28,"ntes",-44.7687
2021-07-27,"ntes",-126.7336
2021-07-26,"ntes",-88.8745
2021-07-23,"ntes",3.3047
2021-07-22,"ntes",54.8733
2021-07-21,"ntes",52.6833
2021-07-20,"ntes",57.5677
2021-07-19,"ntes",50.4804
2021-07-16,"ntes",57.9726
2021-07-15,"ntes",65.8414
2021-07-14,"ntes",61.7662
2021-07-13,"ntes",53.918
2021-07-12,"ntes",36.5807
2021-07-09,"ntes",24.9758
2021-07-08,"ntes",10.766
2021-07-07,"ntes",31.5575
2021-07-06,"ntes",41.0878
2021-07-02,"ntes",67.3013
2021-07-01,"ntes",73.526
2021-06-30,"ntes",76.4046
2021-06-29,"ntes",66.0711
2021-06-28,"ntes",49.6384
2021-06-25,"ntes",25.5626
2021-06-24,"ntes",32.201
2021-06-23,"ntes",29.0291
2021-06-22,"ntes",26.3829
2021-06-21,"ntes",33.8767
2021-06-18,"ntes",36.4771
2021-06-17,"ntes",49.9653
2021-06-16,"ntes",41.41
2021-06-15,"ntes",59.963
2021-06-14,"ntes",72.3408
