"time","symbol","RSI"
2021-05-26,"bidu",51.0808
2021-05-25,"bidu",50.9674
2021-05-24,"bidu",50.7623
2021-05-21,"bidu",50.7939
2021-05-20,"bidu",51.0036
2021-05-19,"bidu",50.7816
2021-05-18,"bidu",50.7666
2021-05-17,"bidu",50.7842
2021-05-14,"bidu",50.6253
2021-05-13,"bidu",50.2561
2021-05-12,"bidu",50.473
2021-05-11,"bidu",50.8246
2021-05-10,"bidu",50.4894
2021-05-07,"bidu",50.9356
2021-05-06,"bidu",50.9787
2021-05-05,"bidu",51.161
2021-05-04,"bidu",51.402
2021-05-03,"bidu",51.6783
2021-04-30,"bidu",51.9803
2021-04-29,"bidu",52.0905
2021-04-28,"bidu",52.2897
2021-04-27,"bidu",52.3217
2021-04-26,"bidu",52.3251
2021-04-23,"bidu",52.5758
2021-04-22,"bidu",52.2516
2021-04-21,"bidu",52.256
2021-04-20,"bidu",51.9168
2021-04-19,"bidu",52.0224
2021-04-16,"bidu",52.225
2021-04-15,"bidu",52.056
2021-04-14,"bidu",52.39
2021-04-13,"bidu",52.4066
2021-04-12,"bidu",52.285
2021-04-09,"bidu",52.5907
2021-04-08,"bidu",52.9865
2021-04-07,"bidu",52.7488
2021-04-06,"bidu",53.0031
2021-04-05,"bidu",52.7911
2021-04-01,"bidu",52.6618
2021-03-31,"bidu",52.5546
2021-03-30,"bidu",52.5921
2021-03-29,"bidu",51.9127
2021-03-26,"bidu",52.1275
2021-03-25,"bidu",51.923
2021-03-24,"bidu",53.8858
2021-03-23,"bidu",55.2274
2021-03-22,"bidu",55.5091
2021-03-19,"bidu",55.0781
2021-03-18,"bidu",55.5343
2021-03-17,"bidu",56.3065
2021-03-16,"bidu",55.791
2021-03-15,"bidu",55.7282
2021-03-12,"bidu",55.6641
2021-03-11,"bidu",56.1784
2021-03-10,"bidu",55.3071
2021-03-09,"bidu",55.8933
2021-03-08,"bidu",54.2241
2021-03-05,"bidu",56.1678
2021-03-04,"bidu",56.1069
2021-03-03,"bidu",57.314
2021-03-02,"bidu",59.0874
2021-03-01,"bidu",58.7532
2021-02-26,"bidu",58.1033
2021-02-25,"bidu",58.9219
2021-02-24,"bidu",59.6861
2021-02-23,"bidu",61.1832
2021-02-22,"bidu",62.2847
2021-02-19,"bidu",62.6355
2021-02-18,"bidu",60.3777
2021-02-17,"bidu",61.3165
2021-02-16,"bidu",62.9147
2021-02-12,"bidu",62.1756
2021-02-11,"bidu",61.9809
2021-02-10,"bidu",61.6618
2021-02-09,"bidu",61.1339
2021-02-08,"bidu",60.0127
2021-02-05,"bidu",59.6058
2021-02-04,"bidu",58.8526
2021-02-03,"bidu",58.3807
2021-02-02,"bidu",58.3302
2021-02-01,"bidu",57.7505
2021-01-29,"bidu",57.2797
2021-01-28,"bidu",58.2049
2021-01-27,"bidu",57.6738
2021-01-26,"bidu",58.7479
2021-01-25,"bidu",59.3981
2021-01-22,"bidu",59.2533
2021-01-21,"bidu",59.196
2021-01-20,"bidu",60.0971
2021-01-19,"bidu",59.3798
2021-01-15,"bidu",58.5631
2021-01-14,"bidu",59.609
2021-01-13,"bidu",58.7361
2021-01-12,"bidu",59.0001
2021-01-11,"bidu",57.4925
2021-01-08,"bidu",59.7671
2021-01-07,"bidu",57.1289
2021-01-06,"bidu",56.7873
2021-01-05,"bidu",57.9629
2021-01-04,"bidu",58.2982
2020-12-31,"bidu",58.2501
2020-12-30,"bidu",58.6573
2020-12-29,"bidu",56.4638
2020-12-28,"bidu",56.2768
2020-12-24,"bidu",56.0825
2020-12-23,"bidu",56.3656
2020-12-22,"bidu",56.168
2020-12-21,"bidu",56.3882
2020-12-18,"bidu",56.3517
2020-12-17,"bidu",56.1101
2020-12-16,"bidu",56.1448
2020-12-15,"bidu",55.6832
2020-12-14,"bidu",53.4397
2020-12-11,"bidu",53.2601
2020-12-10,"bidu",52.9535
2020-12-09,"bidu",52.2348
2020-12-08,"bidu",51.5122
2020-12-07,"bidu",51.4357
2020-12-04,"bidu",51.4103
2020-12-03,"bidu",51.4301
2020-12-02,"bidu",51.371
2020-12-01,"bidu",50.9927
2020-11-30,"bidu",50.8522
2020-11-27,"bidu",50.9013
2020-11-25,"bidu",50.523
2020-11-24,"bidu",50.3403
2020-11-23,"bidu",50.1931
2020-11-20,"bidu",50.5398
2020-11-19,"bidu",50.5817
2020-11-18,"bidu",51.2201
2020-11-17,"bidu",51.4338
2020-11-16,"bidu",51.8904
2020-11-13,"bidu",51.5893
2020-11-12,"bidu",51.3026
2020-11-11,"bidu",51.3711
2020-11-10,"bidu",51.393
2020-11-09,"bidu",51.5014
2020-11-06,"bidu",51.4808
2020-11-05,"bidu",51.4744
2020-11-04,"bidu",51.0816
2020-11-03,"bidu",50.3994
2020-11-02,"bidu",50.3928
2020-10-30,"bidu",50.282
2020-10-29,"bidu",50.1614
2020-10-28,"bidu",50.0219
2020-10-27,"bidu",50.4895
2020-10-26,"bidu",50.2753
2020-10-23,"bidu",50.3849
2020-10-22,"bidu",50.2672
2020-10-21,"bidu",50.4877
2020-10-20,"bidu",49.9626
2020-10-19,"bidu",49.8703
2020-10-16,"bidu",49.9941
2020-10-15,"bidu",49.9577
2020-10-14,"bidu",50.6278
2020-10-13,"bidu",49.622
2020-10-12,"bidu",49.6968
2020-10-09,"bidu",49.5579
2020-10-08,"bidu",49.5867
2020-10-07,"bidu",49.5418
2020-10-06,"bidu",49.3713
2020-10-05,"bidu",49.3568
2020-10-02,"bidu",49.3478
2020-10-01,"bidu",49.5465
2020-09-30,"bidu",49.5616
2020-09-29,"bidu",49.1172
2020-09-28,"bidu",49.4916
2020-09-25,"bidu",49.2413
2020-09-24,"bidu",49.2379
2020-09-23,"bidu",49.1448
2020-09-22,"bidu",49.2637
2020-09-21,"bidu",49.3193
2020-09-18,"bidu",49.331
2020-09-17,"bidu",49.3321
2020-09-16,"bidu",49.476
2020-09-15,"bidu",49.3094
2020-09-14,"bidu",49.0259
2020-09-11,"bidu",48.8886
2020-09-10,"bidu",48.7293
2020-09-09,"bidu",48.7542
2020-09-08,"bidu",48.7444
2020-09-04,"bidu",49.1122
2020-09-03,"bidu",48.9561
2020-09-02,"bidu",49.2505
2020-09-01,"bidu",49.529
2020-08-31,"bidu",49.2767
2020-08-28,"bidu",49.7412
2020-08-27,"bidu",49.5543
2020-08-26,"bidu",49.5774
2020-08-25,"bidu",49.3888
2020-08-24,"bidu",49.087
2020-08-21,"bidu",49.0409
2020-08-20,"bidu",49.147
2020-08-19,"bidu",49.065
2020-08-18,"bidu",49.2177
2020-08-17,"bidu",49.1882
2020-08-14,"bidu",48.4219
2020-08-13,"bidu",49.2274
2020-08-12,"bidu",49.3882
2020-08-11,"bidu",49.2264
2020-08-10,"bidu",49.2742
2020-08-07,"bidu",49.2678
2020-08-06,"bidu",49.3275
2020-08-05,"bidu",49.3552
2020-08-04,"bidu",49.4392
2020-08-03,"bidu",48.7924
2020-07-31,"bidu",48.6696
2020-07-30,"bidu",48.5201
2020-07-29,"bidu",48.7036
2020-07-28,"bidu",48.2619
2020-07-27,"bidu",48.2789
2020-07-24,"bidu",48.596
2020-07-23,"bidu",48.806
2020-07-22,"bidu",48.973
2020-07-21,"bidu",49.2239
2020-07-20,"bidu",49.1326
2020-07-17,"bidu",48.9667
2020-07-16,"bidu",49.0331
2020-07-15,"bidu",49.1962
2020-07-14,"bidu",49.2405
2020-07-13,"bidu",49.477
2020-07-10,"bidu",49.9329
2020-07-09,"bidu",49.9533
2020-07-08,"bidu",49.7603
2020-07-07,"bidu",49.472
2020-07-06,"bidu",49.99
2020-07-02,"bidu",48.9864
2020-07-01,"bidu",48.7025
2020-06-30,"bidu",48.6236
2020-06-29,"bidu",48.7647
2020-06-26,"bidu",48.8161
2020-06-25,"bidu",49.0105
2020-06-24,"bidu",48.7622
2020-06-23,"bidu",48.9592
2020-06-22,"bidu",48.933
2020-06-19,"bidu",48.933
2020-06-18,"bidu",48.9708
2020-06-17,"bidu",48.8228
2020-06-16,"bidu",48.8968
2020-06-15,"bidu",48.2769
2020-06-12,"bidu",48.2192
2020-06-11,"bidu",47.7512
2020-06-10,"bidu",48.2377
2020-06-09,"bidu",48.1343
2020-06-08,"bidu",48.2518
2020-06-05,"bidu",47.9748
2020-06-04,"bidu",47.406
2020-06-03,"bidu",47.7357
2020-06-02,"bidu",47.1728
2020-06-01,"bidu",47.1587
2020-05-29,"bidu",47.0993
2020-05-28,"bidu",47.0745
2020-05-27,"bidu",47.2564
2020-05-26,"bidu",47.2698
2020-05-22,"bidu",46.7291
2020-05-21,"bidu",47.3726
2020-05-20,"bidu",47.2098
2020-05-19,"bidu",47.3285
2020-05-18,"bidu",47.0962
2020-05-15,"bidu",46.252
2020-05-14,"bidu",45.8248
2020-05-13,"bidu",45.7656
2020-05-12,"bidu",45.9523
2020-05-11,"bidu",46.149
2020-05-08,"bidu",46.1698
2020-05-07,"bidu",45.9947
2020-05-06,"bidu",45.8736
2020-05-05,"bidu",45.7293
2020-05-04,"bidu",45.618
2020-05-01,"bidu",45.7344
2020-04-30,"bidu",46.1911
2020-04-29,"bidu",46.0536
2020-04-28,"bidu",45.7755
2020-04-27,"bidu",46.0948
2020-04-24,"bidu",46.1311
2020-04-23,"bidu",46.0115
2020-04-22,"bidu",46.1878
2020-04-21,"bidu",46.1511
2020-04-20,"bidu",46.4546
2020-04-17,"bidu",46.4843
2020-04-16,"bidu",46.2509
2020-04-15,"bidu",46.0414
2020-04-14,"bidu",46.046
2020-04-13,"bidu",45.7723
2020-04-09,"bidu",45.8295
2020-04-08,"bidu",45.6505
2020-04-07,"bidu",46.0548
2020-04-06,"bidu",46.1597
2020-04-03,"bidu",45.5438
2020-04-02,"bidu",45.7607
2020-04-01,"bidu",45.5545
2020-03-31,"bidu",45.8368
2020-03-30,"bidu",45.6385
2020-03-27,"bidu",45.4961
2020-03-26,"bidu",45.8757
2020-03-25,"bidu",45.345
2020-03-24,"bidu",45.2917
2020-03-23,"bidu",44.7206
2020-03-20,"bidu",44.437
2020-03-19,"bidu",44.5223
2020-03-18,"bidu",43.8527
2020-03-17,"bidu",44.5219
2020-03-16,"bidu",44.3588
2020-03-13,"bidu",45.3291
2020-03-12,"bidu",45.1841
2020-03-11,"bidu",46.056
2020-03-10,"bidu",46.4086
2020-03-09,"bidu",45.8154
2020-03-06,"bidu",46.5057
2020-03-05,"bidu",46.9525
2020-03-04,"bidu",47.2708
2020-03-03,"bidu",46.882
2020-03-02,"bidu",47.1637
2020-02-28,"bidu",47.0744
2020-02-27,"bidu",47.0665
2020-02-26,"bidu",47.4311
2020-02-25,"bidu",47.5209
2020-02-24,"bidu",47.6622
2020-02-21,"bidu",48.0652
2020-02-20,"bidu",48.3378
2020-02-19,"bidu",48.6837
2020-02-18,"bidu",48.5053
2020-02-14,"bidu",48.5454
2020-02-13,"bidu",48.6081
2020-02-12,"bidu",48.8457
2020-02-11,"bidu",48.466
2020-02-10,"bidu",48.1443
2020-02-07,"bidu",48.1289
2020-02-06,"bidu",48.3577
2020-02-05,"bidu",48.0947
2020-02-04,"bidu",48.1575
2020-02-03,"bidu",48.0618
2020-01-31,"bidu",47.2992
2020-01-30,"bidu",47.5176
2020-01-29,"bidu",47.5908
2020-01-28,"bidu",47.6368
2020-01-27,"bidu",47.5655
2020-01-24,"bidu",47.9371
2020-01-23,"bidu",48.3615
2020-01-22,"bidu",48.4225
2020-01-21,"bidu",48.6563
2020-01-17,"bidu",48.9128
2020-01-16,"bidu",48.9
2020-01-15,"bidu",48.8904
2020-01-14,"bidu",48.9553
2020-01-13,"bidu",49.1804
2020-01-10,"bidu",49.4096
2020-01-09,"bidu",49.0262
2020-01-08,"bidu",48.7052
2020-01-07,"bidu",48.585
2020-01-06,"bidu",48.5042
2020-01-03,"bidu",48.2767
2020-01-02,"bidu",48.7191
2021-08-13,"nio",52.0856
2021-08-12,"nio",52.4159
2021-08-11,"nio",52.7626
2021-08-10,"nio",52.8206
2021-08-09,"nio",53.0502
2021-08-06,"nio",52.7675
2021-08-05,"nio",53.1767
2021-08-04,"nio",53.0718
2021-08-03,"nio",52.9649
2021-08-02,"nio",53.2621
2021-07-30,"nio",53.0223
2021-07-29,"nio",52.5962
2021-07-28,"nio",52.4337
2021-07-27,"nio",51.912
2021-07-26,"nio",52.7971
2021-07-23,"nio",52.9906
2021-07-22,"nio",53.4853
2021-07-21,"nio",53.653
2021-07-20,"nio",53.1096
2021-07-19,"nio",52.9364
2021-07-16,"nio",52.8201
2021-07-15,"nio",53.0287
2021-07-14,"nio",52.8962
2021-07-13,"nio",53.3502
2021-07-12,"nio",53.6814
2021-07-09,"nio",53.5128
2021-07-08,"nio",53.5296
2021-07-07,"nio",53.6346
2021-07-06,"nio",54.665
2021-07-02,"nio",54.6921
2021-07-01,"nio",54.8148
2021-06-30,"nio",55.3836
2021-06-29,"nio",54.8033
2021-06-28,"nio",54.6103
2021-06-25,"nio",53.7039
2021-06-24,"nio",53.8002
2021-06-23,"nio",53.7896
2021-06-22,"nio",53.5124
2021-06-21,"nio",54.1066
2021-06-18,"nio",54.206
2021-06-17,"nio",54.3176
2021-06-16,"nio",53.8254
2021-06-15,"nio",53.8575
2021-06-14,"nio",54.2036
2021-06-11,"nio",54.0209
2021-06-10,"nio",53.4
2021-06-09,"nio",53.3957
2021-06-08,"nio",53.5969
2021-06-07,"nio",53.6264
2021-06-04,"nio",53.256
2021-06-03,"nio",53.033
2021-06-02,"nio",53.096
2021-06-01,"nio",53.3825
2021-05-28,"nio",52.5799
2021-05-27,"nio",52.6502
2021-05-26,"nio",52.399
2021-05-25,"nio",52.027
2021-05-24,"nio",51.9872
2021-05-21,"nio",51.5811
2021-05-20,"nio",51.6452
2021-05-19,"nio",51.4517
2021-05-18,"nio",51.6242
2021-05-17,"nio",51.5401
2021-05-14,"nio",51.4539
2021-05-13,"nio",50.9642
2021-05-12,"nio",51.5426
2021-05-11,"nio",51.8258
2021-05-10,"nio",51.706
2021-05-07,"nio",52.3317
2021-05-06,"nio",52.2745
2021-05-05,"nio",52.5231
2021-05-04,"nio",52.5763
2021-05-03,"nio",52.9665
2021-04-30,"nio",53.0395
2021-04-29,"nio",52.8564
2021-04-28,"nio",53.3927
2021-04-27,"nio",53.3976
2021-04-26,"nio",53.7436
2021-04-23,"nio",53.4155
2021-04-22,"nio",53.091
2021-04-21,"nio",52.9462
2021-04-20,"nio",52.5176
2021-04-19,"nio",52.4848
2021-04-16,"nio",52.3341
2021-04-15,"nio",52.2402
2021-04-14,"nio",52.5661
2021-04-13,"nio",52.9187
2021-04-12,"nio",52.6285
2021-04-09,"nio",52.8657
2021-04-08,"nio",53.0063
2021-04-07,"nio",52.6976
2021-04-06,"nio",53.3635
2021-04-05,"nio",53.2148
2021-04-01,"nio",53.3006
2021-03-31,"nio",53.1546
2021-03-30,"nio",52.8463
2021-03-29,"nio",52.4016
2021-03-26,"nio",52.5514
2021-03-25,"nio",52.9917
2021-03-24,"nio",52.7786
2021-03-23,"nio",53.8242
2021-03-22,"nio",54.2703
2021-03-19,"nio",54.3748
2021-03-18,"nio",54.0052
2021-03-17,"nio",54.8091
2021-03-16,"nio",54.577
2021-03-15,"nio",54.9018
2021-03-12,"nio",55.0504
2021-03-11,"nio",55.1886
2021-03-10,"nio",54.1711
2021-03-09,"nio",54.1789
2021-03-08,"nio",52.7952
2021-03-05,"nio",53.5552
2021-03-04,"nio",53.8665
2021-03-03,"nio",54.4723
2021-03-02,"nio",54.9533
2021-03-01,"nio",56.7876
2021-02-26,"nio",55.8863
2021-02-25,"nio",56.1881
2021-02-24,"nio",57.7082
2021-02-23,"nio",57.079
2021-02-22,"nio",57.5655
2021-02-19,"nio",58.9538
2021-02-18,"nio",58.8155
2021-02-17,"nio",59.7646
2021-02-16,"nio",60.4055
2021-02-12,"nio",60.6155
2021-02-11,"nio",60.7579
2021-02-10,"nio",61.0944
2021-02-09,"nio",61.6365
2021-02-08,"nio",60.8109
2021-02-05,"nio",60.2694
2021-02-04,"nio",60.5922
2021-02-03,"nio",60.7244
2021-02-02,"nio",60.2221
2021-02-01,"nio",60.6482
2021-01-29,"nio",60.6517
2021-01-28,"nio",61.1326
2021-01-27,"nio",60.8576
2021-01-26,"nio",61.9879
2021-01-25,"nio",61.9166
2021-01-22,"nio",62.6323
2021-01-21,"nio",61.8236
2021-01-20,"nio",61.6796
2021-01-19,"nio",61.949
2021-01-15,"nio",61.451
2021-01-14,"nio",63.1956
2021-01-13,"nio",63.6963
2021-01-12,"nio",63.6717
2021-01-11,"nio",63.9304
2021-01-08,"nio",63.0754
2021-01-07,"nio",61.9744
2021-01-06,"nio",61.0326
2021-01-05,"nio",62.1262
2021-01-04,"nio",62.2454
2020-12-31,"nio",61.0268
2020-12-30,"nio",60.9317
2020-12-29,"nio",60.3325
2020-12-28,"nio",59.7623
2020-12-24,"nio",60.4733
2020-12-23,"nio",60.997
2020-12-22,"nio",61.2395
2020-12-21,"nio",61.8275
2020-12-18,"nio",61.2245
2020-12-17,"nio",61.0268
2020-12-16,"nio",60.658
2020-12-15,"nio",60.3294
2020-12-14,"nio",59.6065
2020-12-11,"nio",60.0385
2020-12-10,"nio",61.4749
2020-12-09,"nio",61.1293
2020-12-08,"nio",62.3012
2020-12-07,"nio",61.8878
2020-12-04,"nio",61.2848
2020-12-03,"nio",62.3807
2020-12-02,"nio",63.6705
2020-12-01,"nio",62.9103
2020-11-30,"nio",65.6055
2020-11-27,"nio",67.5377
2020-11-25,"nio",67.4525
2020-11-24,"nio",67.4031
2020-11-23,"nio",68.4782
2020-11-20,"nio",66.7482
2020-11-19,"nio",66.5096
2020-11-18,"nio",65.4644
2020-11-17,"nio",66.3949
2020-11-16,"nio",66.0782
2020-11-13,"nio",65.7539
2020-11-12,"nio",68.1302
2020-11-11,"nio",66.4462
2020-11-10,"nio",65.921
2020-11-09,"nio",67.6211
2020-11-06,"nio",66.7967
2020-11-05,"nio",67.3104
2020-11-04,"nio",65.6147
2020-11-03,"nio",64.7481
2020-11-02,"nio",63.854
2020-10-30,"nio",62.6699
2020-10-29,"nio",63.739
2020-10-28,"nio",61.6719
2020-10-27,"nio",62.4067
2020-10-26,"nio",61.205
2020-10-23,"nio",62.1404
2020-10-22,"nio",62.3217
2020-10-21,"nio",62.7189
2020-10-20,"nio",62.8019
2020-10-19,"nio",62.6396
2020-10-16,"nio",63.348
2020-10-15,"nio",63.148
2020-10-14,"nio",62.3655
2020-10-13,"nio",59.7202
2020-10-12,"nio",59.9177
2020-10-09,"nio",59.6986
2020-10-08,"nio",59.6813
2020-10-07,"nio",59.7835
2020-10-06,"nio",59.2688
2020-10-05,"nio",60.0595
2020-10-02,"nio",59.8218
2020-10-01,"nio",60.3271
2020-09-30,"nio",60.0142
2020-09-29,"nio",59.798
2020-09-28,"nio",58.5693
2020-09-25,"nio",58.2645
2020-09-24,"nio",57.9693
2020-09-23,"nio",58.0649
2020-09-22,"nio",59.1866
2020-09-21,"nio",58.9255
2020-09-18,"nio",59.4662
2020-09-17,"nio",59.3982
2020-09-16,"nio",59.2189
2020-09-15,"nio",59.3809
2020-09-14,"nio",59.0963
2020-09-11,"nio",58.6198
2020-09-10,"nio",58.4741
2020-09-09,"nio",58.7875
2020-09-08,"nio",58.111
2020-09-04,"nio",58.9742
2020-09-03,"nio",59.6423
2020-09-02,"nio",60.7843
2020-09-01,"nio",60.9974
2020-08-31,"nio",60.3116
2020-08-28,"nio",59.9711
2020-08-27,"nio",61.3344
2020-08-26,"nio",61.9026
2020-08-25,"nio",60.1993
2020-08-24,"nio",58.144
2020-08-21,"nio",57.4972
2020-08-20,"nio",57.2342
2020-08-19,"nio",57.5259
2020-08-18,"nio",57.777
2020-08-17,"nio",57.5851
2020-08-14,"nio",56.8434
2020-08-13,"nio",57.1154
2020-08-12,"nio",57.1154
2020-08-11,"nio",56.8243
2020-08-10,"nio",58.1184
2020-08-07,"nio",57.4947
2020-08-06,"nio",57.9512
2020-08-05,"nio",58.0385
2020-08-04,"nio",57.8172
2020-08-03,"nio",57.7855
2020-07-31,"nio",56.4354
2020-07-30,"nio",56.7181
2020-07-29,"nio",57.267
2020-07-28,"nio",56.9101
2020-07-27,"nio",56.4218
2020-07-24,"nio",56.5647
2020-07-23,"nio",56.9291
2020-07-22,"nio",57.1846
2020-07-21,"nio",57.745
2020-07-20,"nio",57.6955
2020-07-17,"nio",56.2241
2020-07-16,"nio",58.3849
2020-07-15,"nio",59.0933
2020-07-14,"nio",59.8029
2020-07-13,"nio",59.5911
2020-07-10,"nio",61.0503
2020-07-09,"nio",60.7059
2020-07-08,"nio",59.2277
2020-07-07,"nio",59.6771
2020-07-06,"nio",58.0856
2020-07-02,"nio",55.9298
2020-07-01,"nio",54.3164
2020-06-30,"nio",54.1002
2020-06-29,"nio",53.5362
2020-06-26,"nio",53.1504
2020-06-25,"nio",53.391
2020-06-24,"nio",53.133
2020-06-23,"nio",53.6298
2020-06-22,"nio",53.9008
2020-06-19,"nio",53.7963
2020-06-18,"nio",53.6101
2020-06-17,"nio",53.2117
2020-06-16,"nio",53.4131
2020-06-15,"nio",53.2252
2020-06-12,"nio",52.3527
2020-06-11,"nio",52.1215
2020-06-10,"nio",52.6433
2020-06-09,"nio",53.1593
2020-06-08,"nio",52.2899
2020-06-05,"nio",51.8136
2020-06-04,"nio",52.3335
2020-06-03,"nio",51.8656
2020-06-02,"nio",50.6943
2020-06-01,"nio",50.1037
2020-05-29,"nio",49.7223
2020-05-28,"nio",49.5167
2020-05-27,"nio",49.9777
2020-05-26,"nio",49.4961
2020-05-22,"nio",48.7241
2020-05-21,"nio",48.805
2020-05-20,"nio",49.0076
2020-05-19,"nio",49.2927
2020-05-18,"nio",49.1806
2020-05-15,"nio",48.8432
2020-05-14,"nio",48.951
2020-05-13,"nio",48.937
2020-05-12,"nio",49.1788
2020-05-11,"nio",49.3406
2020-05-08,"nio",49.381
2020-05-07,"nio",49.1878
2020-05-06,"nio",49.174
2020-05-05,"nio",48.7032
2020-05-04,"nio",48.7826
2020-05-01,"nio",48.5602
2020-04-30,"nio",48.8636
2020-04-29,"nio",49.1292
2020-04-28,"nio",48.7551
2020-04-27,"nio",48.6158
2020-04-24,"nio",48.1955
2020-04-23,"nio",48.3529
2020-04-22,"nio",48.3922
2020-04-21,"nio",48.2946
2020-04-20,"nio",48.5164
2020-04-17,"nio",48.5424
2020-04-16,"nio",48.5944
2020-04-15,"nio",48.5259
2020-04-14,"nio",48.2649
2020-04-13,"nio",48.2099
2020-04-09,"nio",47.7957
2020-04-08,"nio",47.8846
2020-04-07,"nio",47.8295
2020-04-06,"nio",47.5116
2020-04-03,"nio",47.4145
2020-04-02,"nio",47.4007
2020-04-01,"nio",47.7252
2020-03-31,"nio",47.8884
2020-03-30,"nio",47.7928
2020-03-27,"nio",47.9553
2020-03-26,"nio",48.068
2020-03-25,"nio",47.8377
2020-03-24,"nio",47.6202
2020-03-23,"nio",47.306
2020-03-20,"nio",47.3428
2020-03-19,"nio",47.3156
2020-03-18,"nio",47.3765
2020-03-17,"nio",47.9543
2020-03-16,"nio",48.0038
2020-03-13,"nio",48.2146
2020-03-12,"nio",48.2394
2020-03-11,"nio",48.475
2020-03-10,"nio",48.6992
2020-03-09,"nio",48.4223
2020-03-06,"nio",48.7464
2020-03-05,"nio",48.9597
2020-03-04,"nio",49.1484
2020-03-03,"nio",49.3884
2020-03-02,"nio",49.4516
2020-02-28,"nio",49.4768
2020-02-27,"nio",49.4894
2020-02-26,"nio",49.7405
2020-02-25,"nio",49.8159
2020-02-24,"nio",49.1508
2020-02-21,"nio",49.4014
2020-02-20,"nio",49.6279
2020-02-19,"nio",49.397
2020-02-18,"nio",49.0354
2020-02-14,"nio",48.9966
2020-02-13,"nio",49.3208
2020-02-12,"nio",49.3708
2020-02-11,"nio",49.23
2020-02-10,"nio",49.1147
2020-02-07,"nio",49.038
2020-02-06,"nio",49.3714
2020-02-05,"nio",49.7578
2020-02-04,"nio",49.9083
2020-02-03,"nio",49.3366
2020-01-31,"nio",48.9761
2020-01-30,"nio",49.3505
2020-01-29,"nio",49.5894
2020-01-28,"nio",49.5126
2020-01-27,"nio",49.2562
2020-01-24,"nio",50.0785
2020-01-23,"nio",50.4134
2020-01-22,"nio",50.2478
2020-01-21,"nio",50.7405
2020-01-17,"nio",50.1
2020-01-16,"nio",49.7096
2020-01-15,"nio",49.6049
2020-01-14,"nio",48.9043
2020-01-13,"nio",48.8241
2020-01-10,"nio",48.5699
2020-01-09,"nio",48.503
2020-01-08,"nio",48.4094
2020-01-07,"nio",48.2087
2020-01-06,"nio",48.7623
2020-01-03,"nio",48.953
2020-01-02,"nio",48.8069
2021-08-13,"ntes",49.5556
2021-08-12,"ntes",49.8551
2021-08-11,"ntes",49.9836
2021-08-10,"ntes",49.7711
2021-08-09,"ntes",49.9118
2021-08-06,"ntes",49.204
2021-08-05,"ntes",49.2943
2021-08-04,"ntes",49.9767
2021-08-03,"ntes",49.9819
2021-08-02,"ntes",51.5769
2021-07-30,"ntes",51.211
2021-07-29,"ntes",51.0406
2021-07-28,"ntes",50.9417
2021-07-27,"ntes",49.3583
2021-07-26,"ntes",49.5036
2021-07-23,"ntes",51.4756
2021-07-22,"ntes",52.8118
2021-07-21,"ntes",52.886
2021-07-20,"ntes",52.9132
2021-07-19,"ntes",52.7831
2021-07-16,"ntes",52.763
2021-07-15,"ntes",53.1091
2021-07-14,"ntes",52.8989
2021-07-13,"ntes",52.8109
2021-07-12,"ntes",52.3766
2021-07-09,"ntes",52.2957
2021-07-08,"ntes",51.8931
2021-07-07,"ntes",52.1956
2021-07-06,"ntes",52.524
2021-07-02,"ntes",53.0788
2021-07-01,"ntes",53.1394
2021-06-30,"ntes",53.3726
2021-06-29,"ntes",53.3051
2021-06-28,"ntes",52.8468
2021-06-25,"ntes",52.2366
2021-06-24,"ntes",52.3564
2021-06-23,"ntes",52.2105
2021-06-22,"ntes",52.1287
2021-06-21,"ntes",52.4278
2021-06-18,"ntes",52.3561
2021-06-17,"ntes",52.8709
2021-06-16,"ntes",52.6067
2021-06-15,"ntes",52.9442
2021-06-14,"ntes",53.4054
2021-06-11,"ntes",53.2623
2021-06-10,"ntes",53.2654
2021-06-09,"ntes",52.892
2021-06-08,"ntes",53.3342
2021-06-07,"ntes",53.435
2021-06-04,"ntes",53.5189
2021-06-03,"ntes",53.4157
2021-06-02,"ntes",53.6817
2021-06-01,"ntes",54.1208
2021-05-28,"ntes",54.0361
2021-05-27,"ntes",53.8314
2021-05-26,"ntes",53.8262
2021-05-25,"ntes",53.585
2021-05-24,"ntes",53.4582
2021-05-21,"ntes",54.0475
2021-05-20,"ntes",54.3047
2021-05-19,"ntes",53.141
2021-05-18,"ntes",52.9176
2021-05-17,"ntes",52.4099
2021-05-14,"ntes",52.4766
2021-05-13,"ntes",51.9464
2021-05-12,"ntes",52.4205
2021-05-11,"ntes",52.6996
2021-05-10,"ntes",52.574
2021-05-07,"ntes",53.2421
2021-05-06,"ntes",53.2284
2021-05-05,"ntes",52.9446
2021-05-04,"ntes",53.1648
2021-05-03,"ntes",53.3669
2021-04-30,"ntes",53.6244
2021-04-29,"ntes",54.1029
2021-04-28,"ntes",53.9914
2021-04-27,"ntes",53.6443
2021-04-26,"ntes",53.7511
2021-04-23,"ntes",53.7886
2021-04-22,"ntes",53.6179
2021-04-21,"ntes",53.2906
2021-04-20,"ntes",52.9906
2021-04-19,"ntes",53.006
2021-04-16,"ntes",53.0019
2021-04-15,"ntes",52.8717
2021-04-14,"ntes",53.0331
2021-04-13,"ntes",52.9401
2021-04-12,"ntes",52.743
2021-04-09,"ntes",52.6335
2021-04-08,"ntes",52.7822
2021-04-07,"ntes",52.5748
