"time","symbol","AD"
2020-12-24,"tcom",108040066.7924
2020-12-23,"tcom",107444145.1258
2020-12-22,"tcom",108221724.9467
2020-12-21,"tcom",109522296.9467
2020-12-18,"tcom",107554883.7377
2020-12-17,"tcom",107497175.7537
2020-12-16,"tcom",106784253.1598
2020-12-15,"tcom",104342841.0341
2020-12-14,"tcom",103556267.8626
2020-12-11,"tcom",101693481.3071
2020-12-10,"tcom",104159780.9278
2020-12-09,"tcom",103165918.6462
2020-12-08,"tcom",104750662.2701
2020-12-07,"tcom",102338724.8034
2020-12-04,"tcom",103760234.0081
2020-12-03,"tcom",101797101.0516
2020-12-02,"tcom",98088747.7001
2020-12-01,"tcom",99599807.2295
2020-11-30,"tcom",97641034.4369
2020-11-27,"tcom",103259195.0619
2020-11-25,"tcom",101175695.1181
2020-11-24,"tcom",102343525.9655
2020-11-23,"tcom",102995324.1963
2020-11-20,"tcom",103311532.3182
2020-11-19,"tcom",103888464.1831
2020-11-18,"tcom",104332292.7094
2020-11-17,"tcom",108654324.838
2020-11-16,"tcom",106752305.838
2020-11-13,"tcom",107331762.4605
2020-11-12,"tcom",102206959.7726
2020-11-11,"tcom",106478911.5603
2020-11-10,"tcom",102075856.157
2020-11-09,"tcom",99277724.5626
2020-11-06,"tcom",99067001.3615
2020-11-05,"tcom",97375608.8981
2020-11-04,"tcom",94504510.6647
2020-11-03,"tcom",92477916.5257
2020-11-02,"tcom",92052256.5989
2020-10-30,"tcom",89711596.6389
2020-10-29,"tcom",91213568.4635
2020-10-28,"tcom",92970599.5975
2020-10-27,"tcom",92761680.2817
2020-10-26,"tcom",96866246.8826
2020-10-23,"tcom",98546192.765
2020-10-22,"tcom",96944190.8926
2020-10-21,"tcom",93818253.2611
2020-10-20,"tcom",91292512.4745
2020-10-19,"tcom",92824870.1072
2020-10-16,"tcom",91673323.3831
2020-10-15,"tcom",91474746.7164
2020-10-14,"tcom",89499663.4261
2020-10-13,"tcom",91083385.6875
2020-10-12,"tcom",97059392.7838
2020-10-09,"tcom",95829051.1163
2020-10-08,"tcom",98459723.5847
2020-10-07,"tcom",99374222.6224
2020-10-06,"tcom",100526683.3747
2020-10-05,"tcom",99486257.9788
2020-10-02,"tcom",99769827.797
2020-10-01,"tcom",98653030.7039
2020-09-30,"tcom",98683964.2532
2020-09-29,"tcom",100288101.7532
2020-09-28,"tcom",101283668.4522
2020-09-25,"tcom",94770459.2324
2020-09-24,"tcom",91034582.572
2020-09-23,"tcom",90796905.2796
2020-09-22,"tcom",94816278.6381
2020-09-21,"tcom",93979868.6144
2020-09-18,"tcom",95841008.892
2020-09-17,"tcom",96290504.4128
2020-09-16,"tcom",92699294.4128
2020-09-15,"tcom",90508380.6016
2020-09-14,"tcom",91970033.1016
2020-09-11,"tcom",92072270.8516
2020-09-10,"tcom",92167736.5125
2020-09-09,"tcom",94475358.6669
2020-09-08,"tcom",97074851.0281
2020-09-04,"tcom",96334709.6245
2020-09-03,"tcom",92855641.8745
2020-09-02,"tcom",92687998.6994
2020-09-01,"tcom",92552071.2725
2020-08-31,"tcom",89132258.6344
2020-08-28,"tcom",89637863.3165
2020-08-27,"tcom",85179524.8653
2020-08-26,"tcom",82200256.5645
2020-08-25,"tcom",79349627.8318
2020-08-24,"tcom",75980090.9747
2020-08-21,"tcom",77377536.1163
2020-08-20,"tcom",75773396.3023
2020-08-19,"tcom",75192547.5832
2020-08-18,"tcom",76055802.3276
2020-08-17,"tcom",78104482.443
2020-08-14,"tcom",80467456.517
2020-08-13,"tcom",81040888.1692
2020-08-12,"tcom",83221147.3441
2020-08-11,"tcom",78616135.8735
2020-08-10,"tcom",83224856.8504
2020-08-07,"tcom",81213955.6914
2020-08-06,"tcom",80314142.8914
2020-08-05,"tcom",78170385.9948
2020-08-04,"tcom",76819883.3448
2020-08-03,"tcom",75452502.91
2020-07-31,"tcom",71621357.8537
2020-07-30,"tcom",70564446.7232
2020-07-29,"tcom",70606316.735
2020-07-28,"tcom",69976502.1429
2020-07-27,"tcom",83971612.4819
2020-07-24,"tcom",80221193.5728
2020-07-23,"tcom",75885828.0122
2020-07-22,"tcom",78296181.7244
2020-07-21,"tcom",74342321.9639
2020-07-20,"tcom",75947598.1327
2020-07-17,"tcom",78305868.6781
2020-07-16,"tcom",77626238.0418
2020-07-15,"tcom",75133297.5418
2020-07-14,"tcom",70260560.2756
2020-07-13,"tcom",73409635.5556
2020-07-10,"tcom",76283082.0421
2020-07-09,"tcom",73705833.9108
2020-07-08,"tcom",79036957.9393
2020-07-07,"tcom",77958996.3956
2020-07-06,"tcom",80282750.0749
2020-07-02,"tcom",83650442.5486
2020-07-01,"tcom",85419136.3804
2020-06-30,"tcom",88082107.2589
2020-06-29,"tcom",89400955.2089
2020-06-26,"tcom",86653383.0538
2020-06-25,"tcom",85849273.1447
2020-06-24,"tcom",83112007.0179
2020-06-23,"tcom",85931314.7047
2020-06-22,"tcom",86258018.5822
2020-06-19,"tcom",82453117.0965
2020-06-18,"tcom",86197219.4921
2020-06-17,"tcom",88751550.4219
2020-06-16,"tcom",90741009.831
2020-06-15,"tcom",98048522.4626
2020-06-12,"tcom",94867359.8197
2020-06-11,"tcom",92364690.2364
2020-06-10,"tcom",97689266.1732
2020-06-09,"tcom",102026406.8048
2020-06-08,"tcom",102593532.3622
2020-06-05,"tcom",103276419.3992
2020-06-04,"tcom",107917862.23
2020-06-03,"tcom",108537876.7941
2020-06-02,"tcom",104335410.7941
2020-06-01,"tcom",101137926.2724
2020-05-29,"tcom",106905860.939
2020-05-28,"tcom",94906166.4046
2020-05-27,"tcom",94346129.2228
2020-05-26,"tcom",95244815.9884
2020-05-22,"tcom",89829695.9247
2020-05-21,"tcom",93556307.0047
2020-05-20,"tcom",97492315.5762
2020-05-19,"tcom",98101194.5422
2020-05-18,"tcom",101367742.6785
2020-05-15,"tcom",93000312.3542
2020-05-14,"tcom",90490812.3191
2020-05-13,"tcom",85589318.3191
2020-05-12,"tcom",90343328.1851
2020-05-11,"tcom",95054846.7616
2020-05-08,"tcom",97138372.8282
2020-05-07,"tcom",99545987.2803
2020-05-06,"tcom",96198818.2803
2020-05-05,"tcom",96670460.0127
2020-05-04,"tcom",99522776.5344
2020-05-01,"tcom",100959293.0561
2020-04-30,"tcom",104644657.5006
2020-04-29,"tcom",109969124.7793
2020-04-28,"tcom",135707791.2168
2020-04-27,"tcom",137859256.7735
2020-04-24,"tcom",136980295.3097
2020-04-23,"tcom",138121223.3811
2020-04-22,"tcom",136717935.3084
2020-04-21,"tcom",141855007.4014
2020-04-20,"tcom",144401579.7229
2020-04-17,"tcom",140385390.6467
2020-04-16,"tcom",137279215.8928
2020-04-15,"tcom",140435484.0928
2020-04-14,"tcom",136220349.2128
2020-04-13,"tcom",142598119.7437
2020-04-09,"tcom",144987455.1095
2020-04-08,"tcom",144519011.6559
2020-04-07,"tcom",144569481.1166
2020-04-06,"tcom",146738628.2718
2020-04-03,"tcom",143025734.7263
2020-04-02,"tcom",142919810.2157
2020-04-01,"tcom",143295361.6308
2020-03-31,"tcom",146261124.5944
2020-03-30,"tcom",141978515.3722
2020-03-27,"tcom",141978515.3722
2020-03-26,"tcom",146674020.4934
2020-03-25,"tcom",145633912.8589
2020-03-24,"tcom",146687976.378
2020-03-23,"tcom",148591422.9793
2020-03-20,"tcom",151321175.646
2020-03-19,"tcom",162762082.7571
2020-03-18,"tcom",159766164.6147
2020-03-17,"tcom",158416506.8018
2020-03-16,"tcom",159861767.5141
2020-03-13,"tcom",158528653.9288
2020-03-12,"tcom",161122754.426
2020-03-11,"tcom",163425345.9075
2020-03-10,"tcom",168902920.3075
2020-03-09,"tcom",161774340.431
2020-03-06,"tcom",173757711.7936
2020-03-05,"tcom",170720653.1446
2020-03-04,"tcom",174384008.4078
2020-03-03,"tcom",172795479.5345
2020-03-02,"tcom",178812388.1345
2020-02-28,"tcom",175905857.7432
2020-02-27,"tcom",169413004.3881
2020-02-26,"tcom",171097514.2203
2020-02-25,"tcom",175855699.3174
2020-02-24,"tcom",183346207.5686
2020-02-21,"tcom",186640965.5571
2020-02-20,"tcom",188548628.2238
2020-02-19,"tcom",193085686.6238
2020-02-18,"tcom",190269285.3194
2020-02-14,"tcom",186753669.9128
2020-02-13,"tcom",187596229.9473
2020-02-12,"tcom",185386403.9858
2020-02-11,"tcom",184682051.7034
2020-02-10,"tcom",182488319.9643
2020-02-07,"tcom",186607331.5295
2020-02-06,"tcom",182360457.319
2020-02-05,"tcom",179842847.853
2020-02-04,"tcom",181200872.0775
2020-02-03,"tcom",174716546.2441
2020-01-31,"tcom",175184935.5545
2020-01-30,"tcom",179329038.0412
2020-01-29,"tcom",171676173.17
2020-01-28,"tcom",173327743.8367
2020-01-27,"tcom",166606993.2465
2020-01-24,"tcom",159846848.7049
2020-01-23,"tcom",167506362.5968
2020-01-22,"tcom",159963807.8368
2020-01-21,"tcom",175400273.8475
2020-01-17,"tcom",152299917.7449
2020-01-16,"tcom",145552485.998
2020-01-15,"tcom",140421498.998
2020-01-14,"tcom",144374874.1723
2020-01-13,"tcom",139224319.0723
2020-01-10,"tcom",137472250.9713
2020-01-09,"tcom",139950210.8913
2020-01-08,"tcom",141614353.8192
2020-01-07,"tcom",144132978.4859
2020-01-06,"tcom",139192611.8359
2020-01-03,"tcom",138181235.4148
2020-01-02,"tcom",139176230.0548
2021-08-13,"mpngy",2852185.138
2021-08-12,"mpngy",2849751.538
2021-08-11,"mpngy",3527744.7136
2021-08-10,"mpngy",3735533.3986
2021-08-09,"mpngy",3947310.4451
2021-08-06,"mpngy",3628262.1172
2021-08-05,"mpngy",3649522.748
2021-08-04,"mpngy",3642698.1645
2021-08-03,"mpngy",3633339.1645
2021-08-02,"mpngy",3651897.5395
2021-07-30,"mpngy",3600120.5395
2021-07-29,"mpngy",3797026.2895
2021-07-28,"mpngy",4398504.8778
2021-07-27,"mpngy",3015416.6615
2021-07-26,"mpngy",2877662.6615
2021-07-23,"mpngy",2944865.1654
2021-07-22,"mpngy",2947904.4007
2021-07-21,"mpngy",2943924.6037
2021-07-20,"mpngy",2918753.6037
2021-07-19,"mpngy",2913286.6037
2021-07-16,"mpngy",2913279.7805
2021-07-15,"mpngy",2911508.7805
2021-07-14,"mpngy",2857379.2884
2021-07-13,"mpngy",2861781.2884
2021-07-12,"mpngy",2860569.7518
2021-07-09,"mpngy",2857990.1004
2021-07-08,"mpngy",2860096.9821
2021-07-07,"mpngy",2866897.9586
2021-07-06,"mpngy",2868883.8158
2021-07-02,"mpngy",2888439.8268
2021-07-01,"mpngy",2892245.1022
2021-06-30,"mpngy",2894073.8256
2021-06-29,"mpngy",2906753.8256
2021-06-28,"mpngy",2865115.4266
2021-06-25,"mpngy",2859169.4266
2021-06-24,"mpngy",2864508.557
2021-06-23,"mpngy",2863537.405
2021-06-22,"mpngy",2876223.5588
2021-06-21,"mpngy",2878294.1064
2021-06-18,"mpngy",2879047.8932
2021-06-17,"mpngy",2875410.8344
2021-06-16,"mpngy",2839974.8344
2021-06-15,"mpngy",2825266.0499
2021-06-14,"mpngy",2845436.5752
2021-06-11,"mpngy",2843214.0752
2021-06-10,"mpngy",2844227.8024
2021-06-09,"mpngy",2831278.1068
2021-06-08,"mpngy",2828950.6908
2021-06-07,"mpngy",2828501.4908
2021-06-04,"mpngy",2835568.6576
2021-06-03,"mpngy",2838565.2166
2021-06-02,"mpngy",2841783.0459
2021-06-01,"mpngy",2858547.7188
2021-05-28,"mpngy",2926976.3783
2021-05-27,"mpngy",2926918.5783
2021-05-26,"mpngy",2926912.668
2021-05-25,"mpngy",2925190.5638
2021-05-24,"mpngy",2920845.3757
2021-05-21,"mpngy",2919868.7757
2021-05-20,"mpngy",2928700.9185
2021-05-19,"mpngy",2861232.2969
2021-05-18,"mpngy",2845742.9636
2021-05-17,"mpngy",2873230.6508
2021-05-14,"mpngy",2849184.9388
2021-05-13,"mpngy",2783376.9388
2021-05-12,"mpngy",2782418.2098
2021-05-11,"mpngy",2802384.0141
2021-05-10,"mpngy",2582642.5856
2021-05-07,"mpngy",2970360.2896
2021-05-06,"mpngy",3002361.4324
2021-05-05,"mpngy",3007018.7533
2021-05-04,"mpngy",3028055.7533
2021-05-03,"mpngy",3423874.9533
2021-04-30,"mpngy",3416735.9533
2021-04-29,"mpngy",3427653.7621
2021-04-28,"mpngy",3427653.7621
2021-04-27,"mpngy",3407262.2066
2021-04-26,"mpngy",3369361.4154
2021-04-23,"mpngy",3385524.3254
2021-04-22,"mpngy",3343728.3254
2021-04-21,"mpngy",3311437.9519
2021-04-20,"mpngy",3275718.4813
2021-04-19,"mpngy",3282331.6761
2021-04-16,"mpngy",3294877.7783
2021-04-15,"mpngy",3296637.1116
2021-04-14,"mpngy",3300922.2655
2021-04-13,"mpngy",3296039.9905
2021-04-12,"mpngy",3246150.66
2021-04-09,"mpngy",3238119.1116
2021-04-08,"mpngy",3236990.2862
2021-04-07,"mpngy",3219368.9059
2021-04-06,"mpngy",3226090.7369
2021-04-05,"mpngy",3212843.7369
2021-04-01,"mpngy",3217375.563
2021-03-31,"mpngy",3210271.2181
2021-03-30,"mpngy",3184090.0818
2021-03-29,"mpngy",3168522.0818
2021-03-26,"mpngy",3161916.5687
2021-03-25,"mpngy",3161693.8786
2021-03-24,"mpngy",2975230.9312
2021-03-23,"mpngy",2988860.9653
2021-03-22,"mpngy",3003809.1068
2021-03-19,"mpngy",3025542.9472
2021-03-18,"mpngy",2998580.9472
2021-03-17,"mpngy",3028479.889
2021-03-16,"mpngy",2962418.8461
2021-03-15,"mpngy",2956449.1959
2021-03-12,"mpngy",2917112.1862
2021-03-11,"mpngy",2915159.1342
2021-03-10,"mpngy",2807843.9592
2021-03-09,"mpngy",2815776.3321
2021-03-08,"mpngy",2746600.3321
2021-03-05,"mpngy",2791637.3321
2021-03-04,"mpngy",2774857.4169
2021-03-03,"mpngy",2788685.4245
2021-03-02,"mpngy",2836332.5673
2021-03-01,"mpngy",3378818.7955
2021-02-26,"mpngy",3213220.5494
2021-02-25,"mpngy",2959120.5494
2021-02-24,"mpngy",2998645.8144
2021-02-23,"mpngy",2854353.9607
2021-02-22,"mpngy",2822467.3584
2021-02-19,"mpngy",2841177.0868
2021-02-18,"mpngy",2827719.8875
2021-02-17,"mpngy",2816655.0042
2021-02-16,"mpngy",2807603.3568
2021-02-12,"mpngy",3066768.1485
2021-02-11,"mpngy",3063986.1485
2021-02-10,"mpngy",2496979.4584
2021-02-09,"mpngy",2793323.8848
2021-02-08,"mpngy",2794348.3384
2021-02-05,"mpngy",2784408.1461
2021-02-04,"mpngy",2827817.1916
2021-02-03,"mpngy",2828945.807
2021-02-02,"mpngy",2852733.1985
2021-02-01,"mpngy",2878781.0318
2021-01-29,"mpngy",2862897.0318
2021-01-28,"mpngy",2868179.4131
2021-01-27,"mpngy",2847247.1455
2021-01-26,"mpngy",2858813.8342
2021-01-25,"mpngy",2883462.6477
2021-01-22,"mpngy",2897833.7121
2021-01-21,"mpngy",2825505.7121
2021-01-20,"mpngy",2851093.4784
2021-01-19,"mpngy",2933291.7934
2021-01-15,"mpngy",2849351.1744
2021-01-14,"mpngy",2834159.0462
2021-01-13,"mpngy",3074763.8109
2021-01-12,"mpngy",2922123.885
2021-01-11,"mpngy",3085658.0339
2021-01-08,"mpngy",3463026.3672
2021-01-07,"mpngy",3285733.1744
2021-01-06,"mpngy",2953586.1944
2021-01-05,"mpngy",2988475.3249
2021-01-04,"mpngy",2880131.3249
2020-12-31,"mpngy",2894309.7293
2020-12-30,"mpngy",2910686.9126
2020-12-29,"mpngy",2914555.2999
2020-12-28,"mpngy",2908306.8383
2020-12-24,"mpngy",2937506.2828
2020-12-23,"mpngy",2946963.1855
2020-12-22,"mpngy",2950356.4355
2020-12-21,"mpngy",3024250.3643
2020-12-18,"mpngy",2731119.2662
2020-12-17,"mpngy",2657995.9805
2020-12-16,"mpngy",2886542.5638
2020-12-15,"mpngy",2817146.7979
2020-12-14,"mpngy",2741651.8772
2020-12-11,"mpngy",2761629.5577
2020-12-10,"mpngy",2762339.7799
2020-12-09,"mpngy",2753662.2433
2020-12-08,"mpngy",2768351.095
2020-12-07,"mpngy",2758689.095
2020-12-04,"mpngy",2763025.3964
2020-12-03,"mpngy",2817218.3757
2020-12-02,"mpngy",2818020.1785
2020-12-01,"mpngy",2818161.5563
2020-11-30,"mpngy",2843346.5236
2020-11-27,"mpngy",2823620.5128
2020-11-25,"mpngy",2818591.4843
2020-11-24,"mpngy",2826036.0617
2020-11-23,"mpngy",2818046.7492
2020-11-20,"mpngy",2828792.0433
2020-11-19,"mpngy",2813097.4409
2020-11-18,"mpngy",2791123.7771
2020-11-17,"mpngy",2805943.7771
2020-11-16,"mpngy",2837651.71
2020-11-13,"mpngy",2833241.1544
2020-11-12,"mpngy",2827865.7631
2020-11-11,"mpngy",2855234.8501
2020-11-10,"mpngy",2749967.535
2020-11-09,"mpngy",2829557.3925
2020-11-06,"mpngy",2862801.9078
2020-11-05,"mpngy",2871094.1064
2020-11-04,"mpngy",3235935.1064
2020-11-03,"mpngy",3177646.204
2020-11-02,"mpngy",3220178.3915
2020-10-30,"mpngy",3240438.5248
2020-10-29,"mpngy",3271484.3502
2020-10-28,"mpngy",3244692.2815
2020-10-27,"mpngy",3241085.0869
2020-10-26,"mpngy",3252876.0869
2020-10-23,"mpngy",3266559.6869
2020-10-22,"mpngy",3257384.8408
2020-10-21,"mpngy",3250608.3495
2020-10-20,"mpngy",3255708.755
2020-10-19,"mpngy",3248818.7062
2020-10-16,"mpngy",3238407.3896
2020-10-15,"mpngy",3242298.795
2020-10-14,"mpngy",3216777.795
2020-10-13,"mpngy",3209490.795
2020-10-12,"mpngy",3180243.9715
2020-10-09,"mpngy",3036308.9715
2020-10-08,"mpngy",3019094.9715
2020-10-07,"mpngy",3022960.9031
2020-10-06,"mpngy",3013153.3879
2020-10-05,"mpngy",2992462.3879
2020-10-02,"mpngy",2985905.9879
2020-10-01,"mpngy",2976684.1189
2020-09-30,"mpngy",2963377.1189
2020-09-29,"mpngy",2946340.1189
2020-09-28,"mpngy",2944019.5575
2020-09-25,"mpngy",2889506.4909
2020-09-24,"mpngy",2643066.4909
2020-09-23,"mpngy",2632407.0678
2020-09-22,"mpngy",2665543.5648
2020-09-21,"mpngy",2665543.5648
2020-09-18,"mpngy",2678586.3927
2020-09-17,"mpngy",2687051.6812
2020-09-16,"mpngy",2674385.047
2020-09-15,"mpngy",2663068.9547
2020-09-14,"mpngy",2656817.695
2020-09-11,"mpngy",2676658.8378
2020-09-10,"mpngy",2694297.779
2020-09-09,"mpngy",2723907.779
2020-09-08,"mpngy",2674101.779
2020-09-04,"mpngy",2713971.4132
2020-09-03,"mpngy",2577831.4644
2020-09-02,"mpngy",2602334.7502
2020-09-01,"mpngy",2652169.3366
2020-08-31,"mpngy",2615396.679
2020-08-28,"mpngy",2622433.4003
2020-08-27,"mpngy",2636120.7337
2020-08-26,"mpngy",2691792.4508
2020-08-25,"mpngy",2661303.6837
2020-08-24,"mpngy",2652519.8488
2020-08-21,"mpngy",2709428.8286
2020-08-20,"mpngy",2282432.3805
2020-08-19,"mpngy",1759265.3805
2020-08-18,"mpngy",1773868.3051
2020-08-17,"mpngy",1830078.8125
2020-08-14,"mpngy",1503239.8125
2020-08-13,"mpngy",1521925.2603
2020-08-12,"mpngy",1459098.2603
2020-08-11,"mpngy",1374817.2484
2020-08-10,"mpngy",1388547.9627
2020-08-07,"mpngy",1396279.6062
2020-08-06,"mpngy",1478549.4338
2020-08-05,"mpngy",1354513.1801
2020-08-04,"mpngy",1445797.5732
2020-08-03,"mpngy",1410336.894
2020-07-31,"mpngy",1261182.1267
2020-07-30,"mpngy",1094039.8721
2020-07-29,"mpngy",897014.8721
2020-07-28,"mpngy",370844.6869
2020-07-27,"mpngy",458248.7833
2020-07-24,"mpngy",395794.2379
2020-07-23,"mpngy",408506.9146
2020-07-22,"mpngy",418532.2289
2020-07-21,"mpngy",482266.9228
2020-07-20,"mpngy",507446.9228
2020-07-17,"mpngy",-578453.0772
2020-07-16,"mpngy",-578453.0772
2020-07-15,"mpngy",-617842.2201
2020-07-14,"mpngy",432212.3254
2020-07-13,"mpngy",255837.8573
2020-07-10,"mpngy",1030787.5027
2020-07-09,"mpngy",1792179.3946
2020-07-08,"mpngy",1793672.3523
2020-07-07,"mpngy",1764730.1301
2020-07-06,"mpngy",1747130.1301
2020-07-02,"mpngy",1764507.0532
2020-07-01,"mpngy",1716256.8166
2020-06-30,"mpngy",1721487.9277
2020-06-29,"mpngy",1835452.9277
2020-06-26,"mpngy",1796869.8166
2020-06-25,"mpngy",1790208.3166
2020-06-24,"mpngy",1772695.3166
2020-06-23,"mpngy",1874960.9636
2020-06-22,"mpngy",1881342.9636
2020-06-19,"mpngy",1906230.2278
2020-06-18,"mpngy",1795251.498
2020-06-17,"mpngy",1810681.498
2020-06-16,"mpngy",1815416.8385
2020-06-15,"mpngy",1792005.0203
2020-06-12,"mpngy",1769634.2203
2020-06-11,"mpngy",1763257.8203
2020-06-10,"mpngy",2810157.0673
2020-06-09,"mpngy",2728818.0673
2020-06-08,"mpngy",2353026.0673
2020-06-05,"mpngy",2353026.0673
2020-06-04,"mpngy",2349030.0279
2020-06-03,"mpngy",2356378.9168
2020-06-02,"mpngy",2332935.5834
2020-06-01,"mpngy",2175725.5834
2020-05-29,"mpngy",2183178.9549
2020-05-28,"mpngy",2137185.2406
2020-05-27,"mpngy",2443633.6616
2020-05-26,"mpngy",2556351.5927
2020-05-22,"mpngy",2533578.4035
2020-05-21,"mpngy",2620483.4035
2020-05-20,"mpngy",2917936.6035
2020-05-19,"mpngy",2912929.032
2020-05-18,"mpngy",2883352.512
2020-05-15,"mpngy",2757647.7204
2020-05-14,"mpngy",2767253.2421
2020-05-13,"mpngy",2734174.2421
2020-05-12,"mpngy",2773429.4176
2020-05-11,"mpngy",2784365.0121
2020-05-08,"mpngy",2833874.0121
2020-05-07,"mpngy",2813490.5455
2020-05-06,"mpngy",2814292.5455
2020-05-05,"mpngy",2820738.8605
2020-05-04,"mpngy",2810713.0636
2020-05-01,"mpngy",2644427.0636
2020-04-30,"mpngy",2768557.0636
2020-04-29,"mpngy",2903362.4753
2020-04-28,"mpngy",2810366.0468
2020-04-27,"mpngy",2831451.6447
2020-04-24,"mpngy",2879689.6447
2020-04-23,"mpngy",2865032.8621
2020-04-22,"mpngy",2863920.4621
2020-04-21,"mpngy",2848362.1288
2020-04-20,"mpngy",2863887.7452
2020-04-17,"mpngy",2925915.2942
2020-04-16,"mpngy",3237209.0256
2020-04-15,"mpngy",3297061.0256
2020-04-14,"mpngy",3281544.0256
2020-04-13,"mpngy",3283524.202
2020-04-09,"mpngy",3356898.202
2020-04-08,"mpngy",3382701.202
2020-04-07,"mpngy",3345014.3449
2020-04-06,"mpngy",3359564.3449
2020-04-03,"mpngy",3241096.3449
2020-04-02,"mpngy",3337531.3449
2020-04-01,"mpngy",3367422.6344
2020-03-31,"mpngy",3632059.6932
2020-03-30,"mpngy",3547356.4075
2020-03-27,"mpngy",3525471.6875
2020-03-26,"mpngy",3538757.8761
2020-03-25,"mpngy",3521828.4575
2020-03-24,"mpngy",3338244.9345
2020-03-23,"mpngy",3261967.2145
2020-03-20,"mpngy",3372568.4798
2020-03-19,"mpngy",3365443.7655
2020-03-18,"mpngy",3275307.1583
2020-03-17,"mpngy",3481679.6783
2020-03-16,"mpngy",3455683.1783
2020-03-13,"mpngy",3405344.7649
2020-03-12,"mpngy",3266213.1285
2020-03-11,"mpngy",3425437.5209
2020-03-10,"mpngy",3505482.5209
2020-03-09,"mpngy",3457149.1363
2020-03-06,"mpngy",3529781.8775
2020-03-05,"mpngy",3632462.3775
2020-03-04,"mpngy",3752536.7775
2020-03-03,"mpngy",3741833.4442
2020-03-02,"mpngy",3774150.7545
2020-02-28,"mpngy",3663330.5237
2020-02-27,"mpngy",3685950.6468
2020-02-26,"mpngy",3691081.5404
2020-02-25,"mpngy",4017499.3884
2020-02-24,"mpngy",4133251.3884
2020-02-21,"mpngy",3748191.6726
2020-02-20,"mpngy",3648339.6726
2020-02-19,"mpngy",3724103.9409
2020-02-18,"mpngy",3709066.9409
2020-02-14,"mpngy",3844662.8843
2020-02-13,"mpngy",3960501.3458
2020-02-12,"mpngy",3980066.7576
2020-02-11,"mpngy",3691867.7576
2020-02-10,"mpngy",3637960.8532
2020-02-07,"mpngy",3644250.2378
2020-02-06,"mpngy",3720887.5712
2020-02-05,"mpngy",3904255.5712
2020-02-04,"mpngy",4143590.0855
2020-02-03,"mpngy",4056752.0855
2020-01-31,"mpngy",3733758.0855
2020-01-30,"mpngy",3923514.5299
2020-01-29,"mpngy",3966296.5812
2020-01-28,"mpngy",3950154.0549
2020-01-27,"mpngy",3913889.5094
2020-01-24,"mpngy",3873273.292
2020-01-23,"mpngy",3952619.492
2020-01-22,"mpngy",3807569.6872
2020-01-21,"mpngy",4008530.492
2020-01-17,"mpngy",5071162.492
2020-01-16,"mpngy",5084725.3766
2020-01-15,"mpngy",5072280.3766
2020-01-14,"mpngy",5208454.4084
2020-01-13,"mpngy",5428865.6424
2020-01-10,"mpngy",4786458.6424
2020-01-09,"mpngy",5093946.604
2020-01-08,"mpngy",4246158.971
2020-01-07,"mpngy",3132229.2529
2020-01-06,"mpngy",2833148.4889
2020-01-03,"mpngy",2792870.6364
2020-01-02,"mpngy",2732633.1364
2021-08-13,"wb",-43282607.2957
2021-08-12,"wb",-42769234.1549
2021-08-11,"wb",-42273941.3335
2021-08-10,"wb",-42499167.2899
2021-08-09,"wb",-42492686.3435
2021-08-06,"wb",-42713304.5287
2021-08-05,"wb",-42504882.7813
2021-08-04,"wb",-42786135.7491
2021-08-03,"wb",-42599469.7318
2021-08-02,"wb",-42632126.8227
2021-07-30,"wb",-42951057.941
2021-07-29,"wb",-43570090.0887
2021-07-28,"wb",-43563828.7746
2021-07-27,"wb",-44619289.9481
2021-07-26,"wb",-43283861.0306
2021-07-23,"wb",-43144936.718
2021-07-22,"wb",-42475515.7555
2021-07-21,"wb",-42856564.4376
2021-07-20,"wb",-43419771.9812
2021-07-19,"wb",-43787971.5664
2021-07-16,"wb",-44179677.2915
2021-07-15,"wb",-43348589.7097
2021-07-14,"wb",-43143309.7341
2021-07-13,"wb",-42942299.0799
2021-07-12,"wb",-43288744.2215
2021-07-09,"wb",-44037808.4622
2021-07-08,"wb",-43762447.0217
2021-07-07,"wb",-44560011.4053
2021-07-06,"wb",-41238065.9067
2021-07-02,"wb",-22900929.036
2021-07-01,"wb",-23945493.0823
2021-06-30,"wb",-23750012.2774
2021-06-29,"wb",-24596223.0121
2021-06-28,"wb",-24837254.9391
2021-06-25,"wb",-25268748.4284
2021-06-24,"wb",-26065767.7618
2021-06-23,"wb",-26164520.6387
2021-06-22,"wb",-26875238.0197
2021-06-21,"wb",-26832837.0197
2021-06-18,"wb",-27898904.98
2021-06-17,"wb",-27203709.2877
2021-06-16,"wb",-27466991.1484
2021-06-15,"wb",-27288341.6484
2021-06-14,"wb",-26825122.7681
2021-06-11,"wb",-26970303.0394
2021-06-10,"wb",-26284254.9727
2021-06-09,"wb",-26312915.1789
2021-06-08,"wb",-26603479.9165
2021-06-07,"wb",-27815414.8559
2021-06-04,"wb",-27837062.7555
2021-06-03,"wb",-26808766.9151
2021-06-02,"wb",-25601160.158
2021-06-01,"wb",-24858373.4671
2021-05-28,"wb",-25651289.7876
2021-05-27,"wb",-25583159.9429
2021-05-26,"wb",-26346144.5375
2021-05-25,"wb",-25781386.9012
2021-05-24,"wb",-28003111.5182
2021-05-21,"wb",-28779010.2039
2021-05-20,"wb",-27989743.4039
2021-05-19,"wb",-27329489.7587
